Date,Open,High,Low,Close,Adj Close,Volume
2019-10-25,32.154999,32.160000,31.889999,32.020000,28.869112,2165102
2019-10-28,31.959999,32.244999,31.820000,32.090000,28.932224,1909048
2019-10-29,32.165001,32.165001,31.850000,32.095001,28.936733,2448523
2019-10-30,32.090000,32.145000,31.684999,31.940001,28.796986,2374882
2019-10-31,31.995001,32.020000,31.629999,31.750000,28.625683,2922173
2019-11-01,31.910000,32.169998,31.840000,32.160000,28.995337,2732618
2019-11-04,32.244999,32.564999,32.160000,32.480000,29.283846,2456433
2019-11-05,32.529999,32.669998,32.465000,32.669998,29.455147,2637615
2019-11-06,32.610001,32.810001,32.470001,32.480000,29.283846,2409779
2019-11-07,32.665001,32.994999,32.650002,32.924999,29.685055,2751357
2019-11-08,32.990002,32.990002,32.685001,32.744999,29.522768,2727656
2019-11-11,32.755001,32.910000,32.590000,32.759998,29.536293,3526066
2019-11-12,33.220001,34.480000,33.200001,34.009998,30.663284,7229042
2019-11-13,33.930000,34.049999,33.485001,34.005001,30.658781,2975492
2019-11-14,34.110001,34.240002,33.840000,34.200001,30.834593,2829690
2019-11-15,34.380001,34.455002,34.060001,34.334999,30.956306,3291212
2019-11-18,34.294998,34.435001,33.900002,34.119999,30.762461,1891179
2019-11-19,34.119999,34.709999,34.055000,34.435001,31.046469,2808218
2019-11-20,34.279999,34.384998,34.005001,34.119999,30.762461,2207568
2019-11-21,33.924999,34.174999,33.814999,33.965000,30.622719,2606180
2019-11-22,34.060001,34.285000,33.845001,33.904999,30.568619,2923164
2019-11-25,34.169998,34.200001,33.915001,33.915001,30.577639,1581881
2019-11-26,33.910000,34.025002,33.759998,33.849998,30.519032,4073377
2019-11-27,33.950001,34.070000,33.669998,33.720001,30.401825,2104479
2019-11-28,33.669998,33.755001,33.560001,33.715000,30.397316,1202955
2019-11-29,33.650002,34.000000,33.535000,33.840000,30.510019,2234283
2019-12-02,33.935001,34.514999,33.209999,33.285000,30.009630,5015433
2019-12-03,33.389999,33.730000,33.125000,33.305000,30.027664,3338455
2019-12-04,33.310001,33.930000,33.305000,33.790001,30.464937,2582412
2019-12-05,33.860001,34.049999,33.630001,33.645000,30.334204,1633358
2019-12-06,33.759998,34.099998,33.634998,34.080002,30.726402,2181313
2019-12-09,34.130001,34.240002,34.009998,34.044998,30.694843,1507877
2019-12-10,33.910000,33.985001,33.334999,33.965000,30.622719,2762294
2019-12-11,33.970001,34.345001,33.930000,34.275002,30.902210,2799234
2019-12-12,34.380001,34.430000,33.959999,34.220001,30.852623,2597908
2019-12-13,34.575001,34.825001,34.450001,34.619999,31.213263,3949177
2019-12-16,34.744999,35.000000,34.715000,34.904999,31.470217,2220366
2019-12-17,34.889999,34.910000,34.639999,34.790001,31.366533,2700487
2019-12-18,34.470001,34.880001,34.360001,34.375000,30.992373,2893591
2019-12-19,34.415001,34.490002,34.055000,34.240002,30.870659,3400908
2019-12-20,34.189999,34.615002,34.189999,34.485001,31.091545,6833900
2019-12-23,34.439999,34.439999,33.985001,34.014999,30.667795,2179453
2019-12-27,34.105000,34.455002,33.959999,34.404999,31.019417,1888707
2019-12-30,34.279999,34.345001,33.915001,34.009998,30.663284,1153869
2020-01-02,33.945000,34.445000,33.895000,34.285000,30.911230,1919948
2020-01-03,34.105000,34.125000,33.544998,33.799999,30.473951,2555879
2020-01-06,33.500000,33.689999,33.134998,33.625000,30.316174,2712666
2020-01-07,33.790001,34.119999,33.654999,33.919998,30.582146,2719245
2020-01-08,33.730000,34.330002,33.654999,34.279999,30.906717,2687591
2020-01-09,34.599998,34.695000,34.389999,34.625000,31.217770,2796824
2020-01-10,34.700001,34.799999,34.035000,34.049999,30.699350,2642838
2020-01-13,34.215000,34.215000,33.625000,33.724998,30.406334,2763012
2020-01-14,33.720001,34.130001,33.480000,34.130001,30.771482,3090763
2020-01-15,34.095001,34.259998,33.985001,34.259998,30.888685,2396994
2020-01-16,34.270000,34.395000,34.139999,34.395000,31.010405,1942358
2020-01-17,34.549999,34.625000,34.014999,34.049999,30.699350,3209069
2020-01-20,33.959999,34.310001,33.939999,34.264999,30.893196,1363974
2020-01-21,34.049999,34.070000,33.825001,33.915001,30.577639,2270280
2020-01-22,34.005001,34.185001,33.764999,33.869999,30.537064,2632263
2020-01-23,33.674999,33.674999,32.915001,33.000000,29.752678,3630299
2020-01-24,33.255001,33.570000,33.165001,33.205002,29.937506,2820201
2020-01-27,32.599998,32.705002,32.139999,32.285000,29.108034,3895502
2020-01-28,32.375000,32.540001,32.174999,32.305000,29.126066,3111976
2020-01-29,32.279999,32.720001,32.180000,32.709999,29.491211,2459256
2020-01-30,32.209999,32.255001,31.780001,31.990000,28.842064,4984483
2020-01-31,32.040001,32.134998,31.475000,31.575001,28.467903,3634979
2020-02-03,31.600000,31.700001,31.240000,31.469999,28.373234,2733849
2020-02-04,31.565001,32.119999,31.480000,32.075001,28.918699,2676048
2020-02-05,32.075001,32.814999,31.924999,32.660000,29.446133,3790186
2020-02-06,33.275002,33.275002,32.785000,32.880001,29.644485,2163211
2020-02-07,32.794998,32.820000,32.459999,32.689999,29.473181,2181386
2020-02-10,32.564999,32.689999,32.490002,32.525002,29.324419,1467868
2020-02-11,32.700001,33.055000,32.584999,32.965000,29.721119,2312633
2020-02-12,33.070000,33.330002,32.884998,33.230000,29.960041,2178010
2020-02-13,33.000000,33.500000,32.935001,33.419998,30.131346,2967971
2020-02-14,33.500000,33.599998,33.215000,33.255001,29.982582,2028423
2020-02-17,33.375000,33.389999,32.985001,33.055000,29.802265,1750021
2020-02-18,32.605000,32.665001,32.105000,32.240002,29.067467,3129759
2020-02-19,32.480000,32.564999,32.220001,32.564999,29.360479,2274347
2020-02-20,32.485001,32.764999,32.285000,32.285000,29.108034,2402600
2020-02-21,32.189999,32.189999,31.549999,31.830000,28.697809,4201524
2020-02-24,30.715000,30.715000,30.105000,30.365000,27.376970,7345637
2020-02-25,30.600000,30.625000,29.790001,29.840000,26.903631,4795338
2020-02-26,29.559999,29.955000,28.900000,29.695000,26.772900,6143298
2020-02-27,29.125000,29.240000,28.190001,28.605000,25.790159,7513896
2020-02-28,27.680000,28.090000,26.735001,27.120001,24.451290,12219750
2020-03-02,26.580000,27.125000,25.940001,26.600000,23.982460,8530640
2020-03-03,26.879999,27.055000,26.035000,26.250000,23.666903,8437913
2020-03-04,26.264999,26.625000,26.070000,26.520000,23.910332,5720148
2020-03-05,26.719999,26.750000,25.670000,25.924999,23.373882,6115660
2020-03-06,25.350000,25.590000,24.684999,24.785000,22.346064,9283888
2020-03-09,23.260000,23.830000,22.389999,22.620001,20.394110,14311663
2020-03-10,23.225000,24.520000,22.895000,23.995001,21.633802,12697875
2020-03-11,24.500000,24.735001,23.520000,23.709999,21.376846,8924022
2020-03-12,22.504999,22.730000,20.730000,20.860001,18.807297,15092885
2020-03-13,21.485001,23.170000,20.820000,21.700001,19.564640,16663379
2020-03-16,20.620001,21.084999,19.638000,20.559999,18.536818,14268687
2020-03-17,21.450001,21.674999,19.886000,20.975000,18.910982,8657520
2020-03-18,20.180000,20.190001,19.100000,19.106001,17.225897,9351971
2020-03-19,19.177999,20.910000,19.110001,20.834999,18.784758,9051669
2020-03-20,21.825001,22.135000,20.545000,20.709999,18.672056,13260518
2020-03-23,20.000000,21.799999,19.851999,21.155001,19.073269,7189451
2020-03-24,22.410000,23.549999,21.950001,23.545000,21.228085,9545384
2020-03-25,24.379999,24.514999,22.760000,23.740000,21.403894,7822347
2020-03-26,23.139999,24.254999,22.690001,24.209999,21.827644,7600970
2020-03-27,23.705000,23.745001,22.230000,22.594999,20.371567,7012728
2020-03-30,22.740000,24.680000,22.434999,24.559999,22.143204,8697176
2020-03-31,24.900000,25.535000,24.045000,24.775000,22.337048,8007107
2020-04-01,24.150000,24.219999,23.420000,23.830000,21.485039,5562939
2020-04-02,24.129999,24.730000,23.590000,24.180000,21.800598,5405580
2020-04-03,24.150000,25.090000,23.930000,24.330000,21.935837,5867500
2020-04-06,25.280001,26.450001,25.209999,25.889999,23.342327,6032276
2020-04-07,26.750000,26.969999,25.510000,25.900000,23.351343,4582580
2020-04-08,25.299999,25.559999,24.860001,25.370001,22.873497,5761215
2020-04-09,25.719999,26.250000,25.000000,25.670000,23.143976,4842972
2020-04-14,26.049999,26.790001,25.920000,26.219999,23.639853,3848557
2020-04-15,26.219999,26.240000,25.160000,25.340000,22.846449,4366972
2020-04-16,25.670000,26.040001,25.200001,25.450001,22.945627,3281606
2020-04-17,26.270000,26.780001,25.910000,26.190001,23.612806,5961436
2020-04-20,26.610001,26.670000,25.900000,26.520000,23.910332,3629907
2020-04-21,26.120001,26.209999,25.750000,25.799999,23.261183,4639142
2020-04-22,26.059999,26.490000,26.040001,26.290001,23.702965,3035114
2020-04-23,26.360001,26.600000,25.809999,26.250000,23.666903,3399111
2020-04-24,25.950001,26.280001,25.730000,26.110001,23.540678,4038515
2020-04-27,26.670000,26.790001,26.350000,26.750000,24.117699,3582546
2020-04-28,26.780001,27.879999,26.730000,27.639999,24.920120,5017839
2020-04-29,27.600000,27.820000,27.010000,27.780001,25.046343,4897213
2020-04-30,27.860001,27.900000,26.940001,27.150000,24.478338,6114690
2020-05-04,26.490000,26.500000,25.740000,25.920000,23.369373,5891929
2020-05-05,26.290001,26.580000,26.040001,26.510000,23.901318,3945657
2020-05-06,26.620001,26.639999,26.240000,26.350000,23.757063,2708035
2020-05-07,26.400000,26.570000,26.150000,26.420000,23.820175,3322781
2020-05-08,26.600000,26.860001,26.510000,26.780001,24.144749,2641279
2020-05-11,26.950001,27.190001,26.500000,26.760000,24.126717,3305151
2020-05-12,27.299999,28.150000,27.120001,27.559999,24.847992,5431874
2020-05-13,27.430000,27.430000,26.850000,26.969999,24.316050,3913393
2020-05-14,26.660000,26.809999,25.500000,25.959999,24.542950,6335613
2020-05-15,26.150000,27.160000,26.150000,26.900000,25.431641,5590077
2020-05-18,27.280001,28.200001,27.209999,27.959999,26.433779,5071323
2020-05-19,28.379999,28.459999,27.450001,27.750000,26.235243,3945297
2020-05-20,27.570000,28.410000,27.459999,28.330000,26.783583,3673107
2020-05-21,28.049999,28.120001,27.740000,27.850000,26.329782,2745428
2020-05-22,27.400000,27.760000,27.379999,27.549999,26.046158,2631228
2020-05-25,27.820000,28.520000,27.610001,28.480000,26.925394,3037765
2020-05-26,28.700001,28.709999,27.980000,28.389999,26.840305,3031777
2020-05-27,28.350000,29.080000,28.350000,28.980000,27.398100,5139052
2020-05-28,29.400000,29.430000,28.680000,28.930000,27.350830,4279158
2020-05-29,28.600000,28.750000,27.980000,27.980000,26.452686,8595058
2020-06-02,28.719999,29.820000,28.719999,29.389999,27.785719,6475148
2020-06-03,29.680000,30.790001,29.510000,30.600000,28.929672,5773016
2020-06-04,30.320000,30.790001,30.260000,30.690001,29.014759,4340676
2020-06-05,30.840000,31.840000,30.709999,31.690001,29.960173,6202519
2020-06-08,31.200001,31.959999,31.139999,31.820000,30.083076,4867898
2020-06-09,31.850000,32.020000,31.000000,31.209999,29.506372,5236474
2020-06-10,31.299999,31.650000,30.980000,31.030001,29.336201,3051331
2020-06-11,30.299999,30.480000,29.809999,29.920000,28.286789,4814046
2020-06-12,29.510000,31.020000,29.400000,30.209999,28.560959,5482302
2020-06-15,29.260000,29.959999,28.900000,29.809999,28.182795,4162878
2020-06-16,30.520000,31.129999,30.389999,30.780001,29.099848,5067820
2020-06-17,30.730000,31.959999,30.559999,31.180000,29.478012,5786519
2020-06-18,31.110001,31.600000,30.950001,31.100000,29.402380,5167356
2020-06-19,31.549999,31.719999,31.100000,31.100000,29.402380,8277169
2020-06-22,30.830000,31.290001,30.639999,31.090000,29.392925,2957097
2020-06-23,31.520000,32.160000,31.410000,31.920000,30.177618,4362547
2020-06-24,31.820000,32.049999,31.580000,31.580000,29.856176,3567145
2020-06-25,31.600000,32.080002,31.219999,31.590000,29.865633,3736567
2020-06-26,31.980000,32.110001,31.330000,31.400000,29.686003,3428802
2020-06-29,31.290001,32.090000,31.270000,31.870001,30.130350,3398820
2020-06-30,32.040001,32.740002,32.000000,32.549999,30.773228,4709289
2020-07-01,32.900002,33.040001,32.189999,32.790001,31.000130,3616235
2020-07-02,33.150002,33.459999,32.910000,33.279999,31.463381,3951442
2020-07-03,33.430000,33.520000,32.910000,33.110001,31.302662,2282253
2020-07-06,33.799999,34.070000,33.480000,33.970001,32.115719,3313837
2020-07-07,33.759998,33.900002,33.340000,33.720001,31.879364,3295108
2020-07-08,34.000000,34.520000,33.630001,33.950001,32.096809,6065647
2020-07-09,34.119999,34.610001,34.070000,34.119999,32.257526,3894658
2020-07-10,34.000000,34.230000,33.740002,34.000000,32.144081,3213148
2020-07-13,34.380001,34.450001,33.980000,34.450001,32.569519,2960734
2020-07-14,34.139999,34.410000,33.799999,34.410000,32.531700,3527711
2020-07-15,34.500000,35.029999,34.419998,34.790001,32.890957,4403570
2020-07-16,34.660000,35.080002,34.560001,34.990002,33.080040,3769056
2020-07-17,35.000000,35.230000,34.790001,35.160000,33.240761,3596714
2020-07-20,35.220001,35.430000,34.840000,35.299999,33.373119,2527956
2020-07-21,35.610001,35.889999,35.430000,35.520000,33.581108,3164031
2020-07-22,35.459999,35.630001,35.209999,35.369999,33.439297,2542953
2020-07-23,35.500000,35.560001,35.220001,35.380001,33.448753,2787225
2020-07-24,34.860001,34.889999,34.500000,34.740002,32.843689,3147239
2020-07-27,34.619999,35.040001,34.560001,34.860001,32.957134,2086789
2020-07-28,35.029999,35.520000,34.810001,34.990002,33.080040,2968020
2020-07-29,35.060001,35.290001,34.919998,35.259998,33.335300,2725294
2020-07-30,35.200001,35.200001,33.900002,34.310001,32.437160,5044345
2020-07-31,34.270000,34.779999,34.169998,34.259998,32.389885,3752414
2020-08-03,34.549999,35.689999,34.470001,35.349998,33.420387,3968657
2020-08-04,35.490002,35.639999,35.009998,35.369999,33.439297,2940406
2020-08-05,35.900002,36.650002,35.810001,36.270000,34.290169,4259874
2020-08-06,36.369999,37.029999,36.220001,36.400002,34.413074,2940953
2020-08-07,36.400002,36.650002,36.230000,36.480000,34.488705,2390534
2020-08-10,36.830002,36.990002,36.470001,36.759998,34.753422,2499964
2020-08-11,36.970001,37.590000,36.900002,37.540001,35.490845,4100247
2020-08-12,37.419998,38.259998,37.330002,38.080002,36.001369,3045218
2020-08-13,37.840000,38.250000,37.730000,37.919998,35.850101,2226352
2020-08-14,37.810001,37.950001,37.450001,37.650002,35.594841,2233920
2020-08-17,37.660000,38.119999,37.549999,38.049999,35.973007,2043591
2020-08-18,37.900002,38.320000,37.650002,37.830002,35.765018,2400307
2020-08-19,37.810001,38.230000,37.759998,38.180000,36.095909,2260137
2020-08-20,37.889999,38.119999,37.759998,38.070000,35.991913,2228060
2020-08-21,38.150002,38.500000,37.630001,38.250000,36.162090,3422047
2020-08-24,38.450001,39.090000,38.450001,38.740002,36.625343,2570704
2020-08-25,39.000000,39.509998,38.930000,39.160000,37.022415,2945855
2020-08-26,38.869999,40.009998,38.759998,40.009998,37.826015,3198517
2020-08-27,39.990002,40.119999,39.360001,39.470001,37.315498,4123317
2020-08-28,38.500000,38.680000,37.529999,38.240002,37.237595,4695582
2020-08-31,38.560001,38.639999,38.009998,38.119999,37.120735,3472951
2020-09-01,38.500000,38.759998,37.939999,38.419998,37.412872,2645872
2020-09-02,38.200001,38.790001,38.200001,38.459999,37.451824,3421301
2020-09-03,38.619999,39.060001,37.950001,38.180000,37.179165,3842589
2020-09-04,38.000000,38.509998,37.270000,37.680000,36.692272,4702154
2020-09-07,37.830002,38.020000,37.509998,37.599998,36.614368,2629090
2020-09-08,37.740002,38.410000,37.529999,38.270000,37.266808,3586453
2020-09-09,37.990002,39.060001,37.930000,38.970001,37.948460,3266170
2020-09-10,39.029999,39.259998,38.610001,38.650002,37.636845,2505028
2020-09-11,38.500000,38.830002,38.369999,38.630001,37.617371,2187991
2020-09-14,38.869999,38.970001,38.279999,38.439999,37.432350,1909661
2020-09-15,38.500000,38.880001,38.380001,38.680000,37.666058,2341903
2020-09-16,39.070000,39.400002,39.009998,39.400002,38.367188,3523011
2020-09-17,38.709999,39.549999,38.689999,39.549999,38.513252,3133627
2020-09-18,39.549999,39.990002,39.259998,39.389999,38.357445,9475512
2020-09-21,38.869999,38.910000,37.290001,37.700001,36.711750,6620962
2020-09-22,37.900002,38.299999,37.869999,38.020000,37.023361,3131365
2020-09-23,38.290001,38.779999,38.119999,38.540001,37.529728,2929295
2020-09-24,38.119999,38.570000,38.029999,38.279999,37.276543,2741485
2020-09-25,38.299999,38.400002,37.590000,38.169998,37.169426,2422460
2020-09-28,38.480000,39.230000,38.410000,39.230000,38.201641,3452928
2020-09-29,39.139999,39.490002,38.860001,39.480000,38.445087,2337386
2020-09-30,39.259998,39.340000,38.880001,38.900002,37.880295,3189136
2020-10-01,39.299999,39.299999,38.790001,39.270000,38.240593,3103107
2020-10-02,38.709999,39.270000,38.590000,39.230000,38.201641,2376022
2020-10-05,39.500000,39.619999,39.130001,39.520000,38.484039,2092772
2020-10-06,39.709999,39.860001,39.310001,39.669998,38.630104,1813214
2020-10-07,39.840000,41.660000,39.700001,41.220001,40.139477,5508457
2020-10-08,41.520000,41.860001,40.939999,40.970001,39.896030,3207137
2020-10-09,41.200001,41.410000,40.680000,41.279999,40.197903,2172867
2020-10-12,41.330002,41.610001,41.099998,41.299999,40.217377,1985254
2020-10-13,41.410000,41.779999,41.139999,41.470001,40.382923,1741277
2020-10-14,41.689999,42.110001,41.619999,41.950001,40.850342,2253751
2020-10-15,41.299999,41.320000,40.410000,40.709999,39.642845,3241387
2020-10-16,40.849998,41.630001,40.799999,41.270000,40.188168,2939799
2020-10-19,41.439999,41.689999,41.130001,41.340000,40.256329,1916135
2020-10-20,40.900002,41.459999,40.849998,41.369999,40.285542,1977346
2020-10-21,41.650002,41.759998,40.910000,41.020000,39.944717,2059500
2020-10-22,40.630001,40.880001,40.380001,40.799999,39.730484,2724311
2020-10-23,40.450001,41.000000,40.360001,40.610001,39.545467,2147428
2020-10-26,39.750000,40.340000,39.320000,39.639999,38.600891,3051838
2020-10-27,39.980000,40.150002,39.470001,39.669998,38.630104,2595512
2020-10-28,38.700001,39.040001,37.669998,38.130001,37.130478,5229005
2020-10-29,38.150002,38.689999,38.020000,38.389999,37.383659,3355864
2020-10-30,37.919998,38.500000,37.840000,38.040001,37.042835,3826944
2020-11-02,38.349998,39.259998,38.099998,38.939999,37.919243,2964281
2020-11-03,39.209999,39.689999,39.049999,39.689999,38.649582,3219551
2020-11-04,39.340000,40.349998,39.220001,40.230000,39.175426,4195054
2020-11-05,40.570000,41.520000,40.470001,41.349998,40.266068,3491745
2020-11-06,41.349998,41.639999,40.869999,41.410000,40.324493,2716676
2020-11-09,42.150002,43.500000,40.000000,40.500000,39.438351,8459850
2020-11-10,40.880001,40.880001,37.919998,38.540001,37.529728,10277595
2020-11-11,39.080002,39.590000,38.299999,38.840000,37.821865,5259507
2020-11-12,38.770000,39.240002,38.709999,38.919998,37.899765,3849184
2020-11-13,38.799999,39.040001,38.599998,38.869999,37.851078,3644365
2020-11-16,39.360001,39.400002,38.540001,38.709999,37.695271,3756754
2020-11-17,38.700001,39.090000,38.560001,38.849998,37.831600,2996625
2020-11-18,38.849998,39.020000,38.700001,38.939999,37.919243,3042441
2020-11-19,38.790001,39.290001,38.730000,39.099998,38.075047,2696122
2020-11-20,39.150002,39.880001,39.040001,39.880001,38.834602,3774226
2020-11-23,40.080002,40.119999,39.119999,39.130001,38.104263,3143011
2020-11-24,39.380001,40.259998,39.250000,40.080002,39.029362,3685757
2020-11-25,40.290001,40.509998,40.049999,40.389999,39.331234,2934788
2020-11-26,40.450001,40.740002,40.439999,40.439999,39.379921,1844921
2020-11-27,40.150002,40.770000,40.029999,40.580002,39.516254,2774405
2020-11-30,40.560001,41.049999,40.450001,40.500000,39.438351,6313259
2020-12-01,40.509998,41.029999,40.480000,40.720001,39.652584,3394122
2020-12-02,40.669998,40.860001,40.180000,40.450001,39.389660,2514856
