Date,Open,High,Low,Close,Adj Close,Volume
2020-08-21,42.134998,42.450001,40.544998,41.134998,40.404408,4444146
2020-08-24,41.560001,42.840000,41.560001,42.790001,42.030014,3339028
2020-08-25,42.950001,43.180000,42.224998,42.330002,41.578186,2999210
2020-08-26,42.330002,43.044998,42.080002,43.029999,42.265751,2342589
2020-08-27,43.119999,43.785000,42.930000,43.000000,42.236286,3215726
2020-08-28,43.334999,43.465000,42.639999,42.880001,42.118416,2933742
2020-08-31,43.000000,43.435001,42.540001,42.645000,41.887592,3328182
2020-09-01,43.000000,43.224998,41.770000,42.674999,41.917057,3249098
2020-09-02,42.820000,43.369999,42.625000,43.080002,42.314865,3398338
2020-09-03,43.299999,44.310001,42.759998,43.340000,42.570248,4592294
2020-09-04,43.080002,43.994999,42.764999,43.480000,42.707760,3833266
2020-09-07,43.924999,45.459999,43.799999,45.099998,44.298985,4604343
2020-09-08,45.294998,45.764999,44.680000,45.575001,44.765553,4182182
2020-09-09,45.384998,46.599998,45.000000,46.389999,45.566074,5190973
2020-09-10,46.099998,46.939999,46.025002,46.514999,45.688854,4443859
2020-09-11,46.259998,46.875000,46.169998,46.544998,45.718323,3654639
2020-09-14,47.064999,47.150002,45.849998,46.169998,45.349983,2919323
2020-09-15,46.360001,46.634998,45.730000,46.000000,45.183002,2503393
2020-09-16,46.049999,46.299999,45.755001,46.290001,45.467854,2935627
2020-09-17,45.270000,46.619999,45.105000,46.400002,45.575901,2826149
2020-09-18,46.215000,46.369999,45.480000,45.480000,44.672237,8027695
2020-09-21,45.099998,45.105000,43.084999,43.485001,42.712673,5707798
2020-09-22,43.580002,44.270000,43.459999,43.730000,42.953320,3200067
2020-09-23,44.264999,45.169998,43.840000,44.290001,43.503376,3357863
2020-09-24,43.590000,45.060001,43.400002,44.485001,43.694912,3417117
2020-09-25,44.529999,44.904999,43.514999,44.185001,43.400238,2910318
2020-09-28,45.000000,46.145000,44.895000,45.875000,45.060223,4015520
2020-09-29,45.549999,45.785000,45.110001,45.689999,44.878506,2260447
2020-09-30,45.480000,46.825001,45.134998,46.035000,45.217381,4116696
2020-10-01,47.000000,47.450001,46.290001,46.744999,45.914768,4254476
2020-10-02,46.305000,46.895000,45.935001,46.750000,45.919682,2893007
2020-10-05,47.340000,48.099998,47.334999,47.830002,46.980503,3931783
2020-10-06,48.000000,48.430000,47.279999,48.130001,47.275173,4403918
2020-10-07,48.044998,49.314999,47.700001,49.090000,48.218121,4161917
2020-10-08,49.150002,49.485001,48.494999,48.820000,47.952915,3106212
2020-10-09,48.910000,49.174999,48.020000,48.180000,47.324284,3149409
2020-10-12,48.919998,49.240002,48.615002,49.009998,48.139542,3259773
2020-10-13,49.005001,49.154999,48.480000,48.875000,48.006939,2623430
2020-10-14,48.845001,49.090000,48.105000,48.275002,47.417599,2699428
2020-10-15,47.365002,47.389999,45.875000,46.834999,46.003170,4710951
2020-10-16,49.000000,49.695000,48.290001,49.400002,48.522617,7420444
2020-10-19,49.314999,49.669998,48.279999,48.810001,47.943096,2976973
2020-10-20,48.750000,48.980000,48.230000,48.680000,47.815403,2429842
2020-10-21,48.970001,48.970001,47.820000,47.970001,47.118015,3231443
2020-10-22,47.395000,48.389999,46.590000,47.904999,47.054169,3467355
2020-10-23,49.099998,49.115002,47.880001,48.400002,47.540379,3630900
2020-10-26,47.919998,48.959999,47.580002,47.965000,47.113102,3459150
2020-10-27,48.055000,48.215000,46.915001,47.060001,46.224178,3966835
2020-10-28,45.369999,45.610001,43.880001,44.244999,43.459171,7168557
2020-10-29,44.080002,45.060001,44.075001,44.224998,43.439526,5052316
2020-10-30,43.400002,44.744999,43.119999,44.400002,43.611420,4213419
2020-11-02,44.654999,46.200001,44.240002,45.820000,45.006199,4075093
2020-11-03,46.400002,47.560001,46.310001,47.200001,46.361691,4850185
2020-11-04,46.310001,48.314999,45.560001,48.020000,47.167126,5861781
2020-11-05,48.564999,49.514999,48.310001,49.415001,48.537350,5296842
2020-11-06,49.115002,49.400002,47.755001,48.174999,47.319370,4002324
2020-11-09,49.185001,51.799999,48.845001,50.700001,49.799526,8854249
2020-11-10,50.740002,53.340000,50.709999,53.000000,52.058678,7380808
2020-11-11,52.209999,53.450001,52.189999,52.990002,52.048855,4066917
2020-11-12,52.299999,53.060001,51.810001,52.200001,51.272888,3324412
2020-11-13,51.849998,52.740002,51.740002,52.500000,51.567558,3168646
2020-11-16,53.000000,53.950001,52.529999,53.779999,52.824821,4494536
2020-11-17,53.740002,54.540001,53.279999,54.540001,53.571327,3717551
2020-11-18,54.189999,55.959999,54.119999,55.700001,54.710724,4638980
2020-11-19,55.500000,55.889999,55.020000,55.070000,54.091911,4136251
2020-11-20,54.939999,55.849998,54.759998,55.520000,54.533920,3191180
2020-11-23,55.830002,56.849998,55.599998,56.000000,55.005394,4416430
2020-11-24,56.750000,57.950001,56.540001,57.950001,56.920761,5182271
2020-11-25,58.099998,58.169998,56.709999,57.410000,56.390350,3645504
2020-11-26,57.279999,57.310001,56.090000,56.090000,55.093796,2416097
2020-11-27,56.500000,56.840000,55.880001,56.590000,55.584915,3553758
2020-11-30,56.090000,57.380001,55.860001,56.450001,55.447403,5393053
2020-12-01,56.990002,57.540001,56.849998,57.540001,56.518044,3020683
2020-12-02,57.410000,57.580002,56.799999,57.490002,56.468933,2474587
2020-12-03,57.470001,57.570000,56.610001,56.770000,55.761719,2701562
2020-12-04,56.720001,58.209999,56.650002,58.209999,57.176144,3828147
2020-12-07,57.810001,58.200001,57.060001,57.700001,56.675201,2484042
2020-12-08,57.650002,57.900002,57.400002,57.500000,56.478752,2162930
2020-12-09,57.669998,58.439999,57.520000,57.520000,56.498398,3123523
2020-12-10,57.349998,57.549999,55.970001,56.320000,55.319710,2919812
2020-12-11,56.220001,56.680000,55.369999,55.509998,54.524097,3606749
2020-12-14,55.500000,57.110001,55.310001,56.369999,55.368820,3082893
2020-12-15,56.500000,58.040001,56.369999,57.980000,56.950226,2951349
2020-12-16,58.169998,59.790001,58.099998,58.770000,57.726196,4768387
2020-12-17,59.200001,59.680000,58.540001,58.540001,57.500282,3001972
2020-12-18,58.459999,59.250000,58.150002,58.669998,57.627972,9456652
2020-12-21,57.000000,57.000000,54.820000,56.389999,55.388466,4338870
2020-12-22,56.700001,57.570000,56.450001,56.639999,55.634026,1944919
2020-12-23,57.299999,58.669998,57.299999,58.520000,57.480637,2707999
2020-12-28,59.459999,59.930000,58.480000,58.650002,57.608330,2003600
2020-12-29,59.180000,59.290001,57.939999,58.189999,57.156498,1513662
2020-12-30,58.000000,58.459999,57.709999,57.790001,56.763603,1308817
2021-01-04,58.189999,58.799999,56.400002,56.900002,55.889412,2837129
2021-01-05,56.419998,57.790001,56.150002,56.889999,55.879585,2659554
2021-01-06,57.259998,57.900002,55.759998,56.430000,55.427757,3925958
2021-01-07,57.139999,58.349998,56.869999,57.790001,56.763603,3529012
2021-01-08,58.599998,58.799999,56.990002,57.689999,56.665379,3133266
